date,hourly temperatur,relative humidity,Rainfall,SD_SO,V_VV
2019012305,-1.6,73.0,0.0,0.0,16000.0
2019012306,-1.9,76.0,0.0,0.0,15000.0
2019012307,-1.9,77.0,0.0,0.0,13000.0
2019012308,-2.1,76.0,0.0,0.0,13000.0
2019012309,-1.8,75.0,0.0,0.0,13000.0
2019012310,-1.6,74.0,0.0,0.0,13000.0
2019012311,-1.6,74.0,0.0,0.0,12000.0
2019012312,-1.7,74.0,0.0,0.0,12000.0
2019012313,-1.7,75.0,0.0,0.0,12000.0
2019012314,-1.7,74.0,0.0,0.0,10000.0
2019012315,-1.6,76.0,0.0,0.0,10000.0
2019012316,-1.6,76.0,0.0,0.0,12000.0
2019012317,-1.6,76.0,0.0,0.0,12000.0
2019012318,-1.6,76.0,0.0,0.0,16000.0
2019012319,-1.6,77.0,0.0,0.0,16000.0
2019012320,-1.7,75.0,0.0,0.0,15000.0
2019012321,-1.7,75.0,0.0,0.0,15000.0
2019012322,-1.9,74.0,0.0,0.0,15000.0
2019012323,-1.9,74.0,0.0,0.0,15000.0
2019012400,-2.2,79.0,0.0,0.0,15000.0
2019012401,-2.1,79.0,0.0,0.0,13000.0
2019012402,-2.3,79.0,0.0,0.0,13000.0
2019012403,-2.8,80.0,0.0,0.0,13000.0
2019012404,-3.6,81.0,0.0,0.0,12000.0
2019012405,-3.9,82.0,0.0,0.0,10000.0
2019012406,-4.3,83.0,0.0,0.0,9000.0
2019012407,-4.1,82.0,0.0,0.0,9000.0
2019012408,-4.1,82.0,0.0,0.0,7000.0
2019012409,-3.8,83.0,0.0,0.0,7000.0
2019012410,-3.7,87.0,0.0,0.0,4400.0
2019012411,-3.2,87.0,0.0,0.0,3400.0
2019012412,-2.9,84.0,0.0,0.0,5000.0
2019012413,-2.6,83.0,0.0,0.0,7000.0
2019012414,-2.2,83.0,0.0,0.0,9000.0
2019012415,-2.4,82.0,0.0,0.0,7000.0
2019012416,-2.6,84.0,0.0,0.0,7000.0
2019012417,-2.7,87.0,0.0,0.0,5000.0
2019012418,-2.6,87.0,0.0,0.0,4500.0
2019012419,-2.5,87.0,0.0,0.0,6000.0
2019012420,-2.5,88.0,0.0,0.0,6000.0
2019012421,-2.3,84.0,0.0,0.0,9000.0
2019012422,-2.4,72.0,0.0,0.0,11000.0
2019012423,-2.5,71.0,0.0,0.0,12000.0
2019012500,-2.7,73.0,0.0,0.0,12000.0
2019012501,-2.8,74.0,0.0,0.0,12000.0
2019012502,-2.8,74.0,0.0,0.0,12000.0
2019012503,-2.8,73.0,0.0,0.0,9000.0
2019012504,-2.3,73.0,0.0,0.0,8000.0
2019012505,-2.3,76.0,0.0,0.0,8000.0
2019012506,-2.5,79.0,0.0,0.0,8000.0
2019012507,-2.4,81.0,0.0,0.0,7000.0
2019012508,-2.4,83.0,0.0,0.0,6000.0
2019012509,-2.5,87.0,0.0,0.0,3800.0
2019012510,-2.3,92.0,0.0,0.0,3800.0
2019012511,-1.9,91.0,0.0,0.0,3200.0
2019012512,-1.4,90.0,0.0,0.0,3800.0
2019012513,-0.7,90.0,0.0,0.0,4000.0
2019012514,0.0,90.0,0.0,0.0,4800.0
2019012515,0.4,88.0,0.0,0.0,6000.0
2019012516,0.8,87.0,0.0,0.0,8000.0
2019012517,1.3,82.0,0.0,0.0,20000.0
2019012518,1.3,80.0,0.0,0.0,12000.0
2019012519,1.0,82.0,0.0,0.0,10000.0
2019012520,0.3,88.0,0.0,0.0,4300.0
2019012521,-0.6,99.0,0.1,0.0,1800.0
2019012522,-0.3,100.0,0.1,0.0,3600.0
2019012523,-0.1,100.0,0.1,0.0,2800.0
2019012600,0.3,100.0,0.1,0.0,4300.0
2019012601,0.4,99.0,0.0,0.0,4600.0
2019012602,0.6,100.0,0.0,0.0,3900.0
2019012603,0.9,99.0,0.0,0.0,8000.0
2019012604,1.2,98.0,0.0,0.0,12000.0
2019012605,1.4,97.0,0.0,0.0,14000.0
2019012606,1.7,96.0,0.0,0.0,16000.0
2019012607,2.0,96.0,0.0,0.0,16000.0
2019012608,2.1,96.0,0.0,0.0,14000.0
2019012609,2.4,96.0,0.0,0.0,14000.0
2019012610,2.6,96.0,0.0,0.0,16000.0
2019012611,3.1,94.0,0.0,0.0,16000.0
2019012612,4.1,92.0,0.0,0.0,20000.0
2019012613,4.6,90.0,0.0,0.0,20000.0
2019012614,4.8,90.0,0.0,0.0,30000.0
2019012615,4.4,92.0,0.0,0.0,7000.0
2019012616,4.1,95.0,0.0,0.0,20000.0
2019012617,3.9,96.0,0.0,0.0,12000.0
2019012618,3.8,97.0,0.1,0.0,16000.0
2019012619,3.9,97.0,0.1,0.0,9000.0
2019012620,4.1,97.0,0.0,0.0,8000.0
2019012621,4.3,95.0,0.0,0.0,16000.0
2019012622,4.2,95.0,0.1,0.0,16000.0
2019012623,4.1,97.0,0.0,0.0,18000.0
2019012700,4.1,96.0,0.0,0.0,18000.0
2019012701,4.7,91.0,0.0,0.0,25000.0
2019012702,4.9,90.0,0.0,0.0,25000.0
2019012703,5.0,90.0,0.0,0.0,40000.0
2019012704,5.1,91.0,0.0,0.0,18000.0
2019012705,5.1,93.0,0.3,0.0,18000.0
2019012706,5.1,94.0,0.0,0.0,45000.0
2019012707,5.2,92.0,0.0,0.0,45000.0
2019012708,5.5,91.0,0.0,0.0,45000.0
2019012709,5.9,89.0,0.0,0.0,55000.0
2019012710,6.3,87.0,0.0,3.0,55000.0
2019012711,6.8,84.0,0.1,0.0,40000.0
2019012712,6.7,85.0,0.1,0.0,60000.0
2019012713,6.7,85.0,0.2,0.0,30000.0
2019012714,6.2,91.0,0.0,0.0,50000.0
2019012715,6.7,88.0,0.0,0.0,50000.0
2019012716,7.1,82.0,0.0,0.0,20000.0
2019012717,6.3,92.0,0.5,0.0,20000.0
2019012718,6.1,93.0,2.1,0.0,13000.0
2019012719,5.4,94.0,0.8,0.0,30000.0
2019012720,4.2,88.0,0.0,0.0,45000.0
2019012721,3.5,86.0,0.2,0.0,20000.0
2019012722,3.4,87.0,0.2,0.0,35000.0
2019012723,3.0,91.0,0.0,0.0,40000.0
2019012800,3.1,87.0,0.0,0.0,40000.0
2019012801,2.8,88.0,0.0,0.0,40000.0
2019012802,2.9,86.0,0.0,0.0,45000.0
2019012803,3.0,85.0,0.0,0.0,45000.0
2019012804,2.9,87.0,0.0,0.0,45000.0
2019012805,2.7,89.0,0.0,0.0,18000.0
2019012806,2.8,87.0,0.0,0.0,20000.0
2019012807,2.5,90.0,0.0,0.0,10000.0
2019012808,2.2,94.0,0.4,0.0,10000.0
2019012809,2.3,94.0,0.2,0.0,10000.0
2019012810,1.7,98.0,0.6,0.0,7000.0
2019012811,2.2,97.0,0.3,0.0,12000.0
2019012812,2.7,96.0,0.0,0.0,18000.0
2019012813,3.7,90.0,0.0,1.0,25000.0
2019012814,3.5,91.0,0.0,0.0,35000.0
2019012815,3.9,86.0,0.0,0.0,25000.0
2019012816,3.8,84.0,0.0,0.0,35000.0
2019012817,3.6,83.0,0.0,0.0,40000.0
2019012818,3.4,84.0,0.0,0.0,45000.0
2019012819,3.3,82.0,0.0,0.0,45000.0
2019012820,2.7,87.0,0.0,0.0,20000.0
2019012821,3.3,74.0,0.0,0.0,40000.0
2019012822,3.1,78.0,0.0,0.0,40000.0
2019012823,2.6,87.0,0.0,0.0,35000.0
2019012900,2.5,85.0,0.0,0.0,40000.0
2019012901,2.5,84.0,0.0,0.0,35000.0
2019012902,2.1,89.0,0.0,0.0,35000.0
2019012903,1.8,90.0,0.0,0.0,35000.0
2019012904,1.7,92.0,0.0,0.0,40000.0
2019012905,1.7,89.0,0.0,0.0,20000.0
2019012906,1.3,90.0,0.0,0.0,40000.0
2019012907,1.4,88.0,0.0,0.0,40000.0
2019012908,1.3,87.0,0.0,0.0,40000.0
2019012909,1.6,86.0,0.0,0.0,40000.0
2019012910,2.1,85.0,0.0,3.0,35000.0
2019012911,2.3,85.0,0.0,0.0,35000.0
2019012912,2.8,84.0,0.0,3.0,30000.0
2019012913,3.4,79.0,0.0,8.0,35000.0
2019012914,3.5,73.0,0.0,7.0,35000.0
2019012915,3.4,74.0,0.0,19.0,30000.0
2019012916,3.4,71.0,0.0,13.0,40000.0
2019012917,3.2,72.0,0.0,0.0,40000.0
2019012918,2.9,72.0,0.0,0.0,40000.0
2019012919,2.0,80.0,0.0,0.0,40000.0
2019012920,1.0,87.0,0.0,0.0,40000.0
2019012921,0.6,90.0,0.0,0.0,35000.0
2019012922,0.6,88.0,0.0,0.0,35000.0
2019012923,0.5,86.0,0.0,0.0,35000.0
2019013000,0.4,83.0,0.0,0.0,35000.0
2019013001,0.3,81.0,0.0,0.0,35000.0
2019013002,-0.1,84.0,0.0,0.0,35000.0
2019013003,-0.2,82.0,0.0,0.0,35000.0
2019013004,-0.2,80.0,0.0,0.0,35000.0
2019013005,0.1,78.0,0.0,0.0,35000.0
2019013006,0.3,77.0,0.0,0.0,30000.0
2019013007,-0.2,85.0,0.0,0.0,10000.0
2019013008,-0.8,96.0,0.1,0.0,2300.0
2019013009,-0.5,97.0,0.2,0.0,14000.0
2019013010,0.2,90.0,0.0,0.0,24000.0
2019013011,1.0,81.0,0.0,0.0,25000.0
2019013012,1.9,77.0,0.0,0.0,25000.0
2019013013,2.1,79.0,0.0,0.0,45000.0
2019013014,3.1,79.0,0.0,0.0,40000.0
2019013015,2.0,88.0,0.0,0.0,9000.0
2019013016,1.6,94.0,0.1,0.0,18000.0
2019013017,1.5,94.0,0.0,0.0,15000.0
2019013018,1.3,95.0,0.0,0.0,15000.0
2019013019,1.3,94.0,0.3,0.0,3800.0
2019013020,1.1,97.0,0.2,0.0,14000.0
2019013021,1.5,88.0,0.0,0.0,40000.0
2019013022,1.5,84.0,0.0,0.0,45000.0
2019013023,1.3,82.0,0.0,0.0,45000.0
2019013100,0.7,85.0,0.0,0.0,45000.0
2019013101,0.2,89.0,0.0,0.0,45000.0
2019013102,-0.6,93.0,0.0,0.0,30000.0
2019013103,-0.8,95.0,0.0,0.0,20000.0
2019013104,-0.8,95.0,0.0,0.0,18000.0
2019013105,-0.8,94.0,0.0,0.0,35000.0
2019013106,-0.5,89.0,0.0,0.0,35000.0
2019013107,-0.3,86.0,0.0,0.0,35000.0
2019013108,0.0,81.0,0.0,0.0,4000.0
2019013109,0.1,84.0,0.6,0.0,1400.0
2019013110,-0.1,88.0,1.1,0.0,1800.0
2019013111,0.3,94.0,0.1,0.0,20000.0
2019013112,0.9,92.0,0.0,0.0,25000.0
2019013113,1.4,92.0,0.0,0.0,13000.0
2019013114,1.9,87.0,0.0,0.0,20000.0
2019013115,2.0,82.0,0.0,0.0,35000.0
2019013116,1.9,80.0,0.0,0.0,35000.0
2019013117,1.6,84.0,0.0,0.0,35000.0
2019013118,1.4,85.0,0.0,0.0,35000.0
2019013119,0.5,86.0,0.0,0.0,35000.0
2019013120,0.2,88.0,0.0,0.0,35000.0
2019013121,-0.1,91.0,0.0,0.0,35000.0
2019013122,-0.6,89.0,0.0,0.0,35000.0
2019013123,-0.8,91.0,0.0,0.0,35000.0
2019020100,0.0,89.0,0.0,0.0,35000.0
2019020101,0.7,86.0,0.0,0.0,9000.0
2019020102,0.6,88.0,0.2,0.0,2400.0
2019020103,0.1,98.0,0.7,0.0,5000.0
2019020104,0.5,99.0,0.0,0.0,6000.0
2019020105,0.8,97.0,0.0,0.0,5000.0
2019020106,0.5,99.0,0.0,0.0,7000.0
2019020107,0.8,99.0,0.0,0.0,8000.0
2019020108,1.2,98.0,0.0,0.0,10000.0
2019020109,1.7,96.0,0.0,0.0,10000.0
2019020110,2.8,92.0,0.0,0.0,10000.0
2019020111,3.4,89.0,0.0,0.0,13000.0
2019020112,3.7,89.0,0.0,0.0,13000.0
2019020113,4.5,84.0,0.0,0.0,15000.0
2019020114,4.1,87.0,0.0,0.0,15000.0
2019020115,4.0,87.0,0.0,0.0,18000.0
2019020116,3.6,89.0,0.0,0.0,18000.0
2019020117,3.2,90.0,0.0,0.0,20000.0
2019020118,3.0,91.0,0.0,0.0,20000.0
2019020119,2.9,90.0,0.0,0.0,20000.0
2019020120,3.0,90.0,0.0,0.0,20000.0
2019020121,3.3,88.0,0.0,0.0,20000.0
2019020122,3.2,89.0,0.0,0.0,20000.0
2019020123,3.2,89.0,0.0,0.0,20000.0
2019020200,3.0,91.0,0.0,0.0,12000.0
2019020201,2.9,93.0,0.0,0.0,10000.0
2019020202,2.9,92.0,0.1,0.0,10000.0
2019020203,2.6,95.0,0.1,0.0,7000.0
2019020204,2.4,97.0,0.0,0.0,8000.0
2019020205,2.2,99.0,0.0,0.0,7000.0
2019020206,2.4,99.0,0.0,0.0,3300.0
2019020207,2.2,100.0,0.0,0.0,4000.0
2019020208,2.3,100.0,0.0,0.0,3500.0
2019020209,2.7,100.0,0.1,0.0,3000.0
2019020210,3.1,100.0,0.0,0.0,3800.0
2019020211,3.7,98.0,0.0,0.0,3000.0
2019020212,4.0,96.0,0.0,0.0,3800.0
2019020213,4.4,95.0,0.0,0.0,4500.0
2019020214,4.5,95.0,0.0,0.0,6000.0
2019020215,4.6,91.0,0.0,0.0,5000.0
2019020216,4.7,92.0,0.0,0.0,5000.0
2019020217,4.7,93.0,0.0,0.0,4500.0
2019020218,4.4,95.0,0.0,0.0,6000.0
2019020219,4.5,95.0,0.0,0.0,7000.0
2019020220,4.4,94.0,0.0,0.0,7000.0
2019020221,4.2,92.0,0.0,0.0,10000.0
2019020222,4.0,94.0,0.0,0.0,12000.0
2019020223,3.9,93.0,0.0,0.0,12000.0
2019020300,3.9,92.0,0.0,0.0,17000.0
2019020301,3.5,87.0,0.0,0.0,20000.0
2019020302,3.0,87.0,0.0,0.0,25000.0
2019020303,2.9,84.0,0.0,0.0,20000.0
2019020304,2.6,83.0,0.0,0.0,16000.0
2019020305,2.7,79.0,0.0,0.0,16000.0
2019020306,2.5,79.0,0.0,0.0,20000.0
2019020307,2.4,79.0,0.0,0.0,25000.0
2019020308,2.3,78.0,0.0,0.0,25000.0
2019020309,2.7,76.0,0.0,0.0,25000.0
2019020310,3.1,75.0,0.0,0.0,18000.0
2019020311,3.6,73.0,0.0,0.0,18000.0
2019020312,3.5,75.0,0.0,0.0,18000.0
2019020313,3.5,78.0,0.0,0.0,20000.0
2019020314,4.1,70.0,0.0,0.0,30000.0
2019020315,4.2,66.0,0.0,0.0,30000.0
2019020316,4.0,63.0,0.0,0.0,40000.0
2019020317,3.9,61.0,0.0,0.0,50000.0
2019020318,3.6,66.0,0.0,0.0,50000.0
2019020319,3.4,72.0,0.0,0.0,50000.0
2019020320,3.4,74.0,0.0,0.0,50000.0
2019020321,3.0,77.0,0.0,0.0,50000.0
2019020322,2.4,78.0,0.0,0.0,50000.0
2019020323,2.4,82.0,0.0,0.0,50000.0
2019020400,2.2,83.0,0.0,0.0,50000.0
2019020401,1.9,86.0,0.0,0.0,50000.0
2019020402,1.0,89.0,0.0,0.0,15000.0
2019020403,0.6,90.0,0.0,0.0,15000.0
2019020404,0.7,89.0,0.0,0.0,18000.0
2019020405,0.5,89.0,0.0,0.0,18000.0
2019020406,-0.5,94.0,0.0,0.0,18000.0
2019020407,-0.7,95.0,0.0,0.0,18000.0
2019020408,-0.3,94.0,0.0,33.0,20000.0
2019020409,1.4,85.0,0.0,60.0,25000.0
2019020410,2.0,83.0,0.0,60.0,20000.0
2019020411,3.2,78.0,0.0,60.0,18000.0
2019020412,4.2,70.0,0.0,59.0,25000.0
2019020413,5.0,67.0,0.0,60.0,28000.0
2019020414,5.6,54.0,0.0,60.0,40000.0
2019020415,5.2,52.0,0.0,19.0,50000.0
2019020416,4.9,56.0,0.0,0.0,50000.0
2019020417,4.6,53.0,0.0,0.0,55000.0
2019020418,4.1,55.0,0.0,0.0,55000.0
2019020419,3.8,56.0,0.0,0.0,55000.0
2019020420,3.6,59.0,0.0,0.0,50000.0
2019020421,3.3,61.0,0.0,0.0,50000.0
2019020422,3.4,61.0,0.0,0.0,50000.0
2019020423,3.0,65.0,0.0,0.0,50000.0
2019020500,2.7,66.0,0.0,0.0,50000.0
2019020501,2.2,69.0,0.0,0.0,40000.0
2019020502,2.1,72.0,0.0,0.0,35000.0
2019020503,1.8,75.0,0.0,0.0,30000.0
2019020504,1.5,78.0,0.0,0.0,30000.0
2019020505,1.4,79.0,0.0,0.0,25000.0
2019020506,1.3,79.0,0.0,0.0,23000.0
2019020507,1.3,81.0,0.0,0.0,23000.0
2019020508,1.3,82.0,0.0,0.0,25000.0
2019020509,1.6,81.0,0.0,0.0,25000.0
2019020510,2.0,79.0,0.0,0.0,25000.0
2019020511,3.1,73.0,0.0,0.0,25000.0
2019020512,4.3,68.0,0.0,1.0,23000.0
2019020513,4.5,66.0,0.0,5.0,23000.0
2019020514,5.2,64.0,0.0,1.0,23000.0
2019020515,5.0,65.0,0.0,0.0,23000.0
2019020516,4.8,66.0,0.0,0.0,25000.0
2019020517,4.7,69.0,0.0,0.0,23000.0
2019020518,4.6,71.0,0.0,0.0,20000.0
2019020519,4.6,71.0,0.0,0.0,20000.0
2019020520,4.5,73.0,0.0,0.0,20000.0
2019020521,4.8,71.0,0.0,0.0,20000.0
2019020522,4.3,76.0,0.0,0.0,20000.0
2019020523,3.7,80.0,0.0,0.0,18000.0
2019020600,2.8,87.0,0.0,0.0,17000.0
2019020601,2.4,88.0,0.0,0.0,17000.0
2019020602,1.0,92.0,0.0,0.0,15000.0
2019020603,0.9,93.0,0.0,0.0,15000.0
2019020604,0.3,94.0,0.0,0.0,15000.0
2019020605,0.1,94.0,0.0,0.0,15000.0
2019020606,0.0,94.0,0.0,0.0,13000.0
2019020607,-0.2,96.0,0.0,0.0,11000.0
2019020608,0.4,88.0,0.0,0.0,12000.0
2019020609,0.7,86.0,0.0,0.0,12000.0
2019020610,1.2,82.0,0.0,57.0,11000.0
2019020611,2.7,78.0,0.0,60.0,13000.0
2019020612,4.2,69.0,0.0,60.0,15000.0
2019020613,5.5,65.0,0.0,60.0,15000.0
2019020614,6.2,62.0,0.0,60.0,18000.0
2019020615,6.8,57.0,0.0,60.0,18000.0
2019020616,6.3,60.0,0.0,60.0,18000.0
2019020617,4.7,70.0,0.0,4.0,15000.0
2019020618,3.5,76.0,0.0,0.0,12000.0
2019020619,3.7,69.0,0.0,0.0,12000.0
2019020620,2.8,72.0,0.0,0.0,12000.0
2019020621,2.0,76.0,0.0,0.0,12000.0
2019020622,1.6,79.0,0.0,0.0,12000.0
2019020623,1.0,82.0,0.0,0.0,12000.0
2019020700,0.7,84.0,0.0,0.0,12000.0
2019020701,0.8,84.0,0.0,0.0,12000.0
2019020702,0.5,84.0,0.0,0.0,11000.0
2019020703,0.5,84.0,0.0,0.0,11000.0
2019020704,0.4,84.0,0.0,0.0,11000.0
2019020705,0.5,83.0,0.0,0.0,11000.0
2019020706,0.8,83.0,0.0,0.0,12000.0
2019020707,1.0,84.0,0.0,0.0,11000.0
2019020708,1.4,84.0,0.0,0.0,11000.0
2019020709,1.6,86.0,0.2,0.0,8000.0
2019020710,1.6,93.0,0.4,0.0,5000.0
2019020711,1.9,95.0,0.5,0.0,6000.0
2019020712,2.4,93.0,0.0,0.0,7000.0
2019020713,2.8,96.0,0.0,0.0,4000.0
2019020714,3.3,97.0,0.0,0.0,6000.0
2019020715,3.7,97.0,0.0,0.0,6000.0
2019020716,4.0,96.0,0.0,2.0,7000.0
2019020717,3.7,97.0,0.0,6.0,5000.0
2019020718,4.0,98.0,0.0,0.0,5000.0
2019020719,4.6,94.0,0.0,0.0,10000.0
2019020720,4.1,96.0,0.0,0.0,9000.0
2019020721,4.4,94.0,0.0,0.0,11000.0
2019020722,4.8,91.0,0.0,0.0,15000.0
2019020723,4.9,91.0,0.0,0.0,15000.0
2019020800,5.0,89.0,0.0,0.0,18000.0
2019020801,5.0,88.0,0.0,0.0,20000.0
2019020802,5.0,87.0,0.0,0.0,25000.0
2019020803,5.0,86.0,0.0,0.0,25000.0
2019020804,4.9,86.0,0.0,0.0,25000.0
2019020805,5.2,84.0,0.0,0.0,30000.0
2019020806,5.2,86.0,0.0,0.0,30000.0
2019020807,5.2,87.0,0.0,0.0,25000.0
2019020808,5.6,86.0,0.0,0.0,25000.0
2019020809,6.1,84.0,0.0,0.0,30000.0
2019020810,6.4,82.0,0.0,0.0,35000.0
2019020811,7.1,80.0,0.0,0.0,40000.0
2019020812,8.2,74.0,0.0,1.0,40000.0
2019020813,8.3,73.0,0.0,0.0,45000.0
2019020814,9.0,72.0,0.0,0.0,45000.0
2019020815,8.8,74.0,0.0,0.0,45000.0
2019020816,8.7,74.0,0.0,0.0,45000.0
2019020817,8.7,72.0,0.0,0.0,45000.0
2019020818,8.5,72.0,0.0,0.0,45000.0
2019020819,8.1,74.0,0.0,0.0,45000.0
2019020820,8.6,70.0,0.0,0.0,45000.0
2019020821,8.6,69.0,0.0,0.0,40000.0
2019020822,8.2,69.0,0.0,0.0,40000.0
2019020823,7.9,69.0,0.0,0.0,40000.0
2019020900,7.9,67.0,0.0,0.0,45000.0
2019020901,7.7,66.0,0.0,0.0,35000.0
2019020902,6.4,81.0,0.7,0.0,12000.0
2019020903,5.9,91.0,0.6,0.0,40000.0
2019020904,6.5,89.0,0.1,0.0,25000.0
2019020905,6.4,93.0,0.1,0.0,15000.0
2019020906,7.3,86.0,0.0,0.0,50000.0
2019020907,7.0,87.0,0.0,0.0,50000.0
2019020908,7.6,82.0,0.0,8.0,50000.0
2019020909,8.2,80.0,0.0,4.0,50000.0
2019020910,8.8,78.0,0.0,17.0,40000.0
2019020911,9.8,69.0,0.0,12.0,40000.0
2019020912,9.8,66.0,0.0,4.0,40000.0
2019020913,9.8,68.0,0.0,0.0,45000.0
2019020914,9.7,69.0,0.0,3.0,45000.0
2019020915,10.1,64.0,0.0,0.0,30000.0
2019020916,9.4,71.0,0.0,0.0,40000.0
2019020917,9.1,71.0,0.0,0.0,35000.0
2019020918,8.7,71.0,0.0,0.0,40000.0
2019020919,8.3,77.0,0.0,0.0,40000.0
2019020920,8.1,77.0,0.0,0.0,40000.0
2019020921,7.7,78.0,0.0,0.0,50000.0
2019020922,7.3,82.0,0.0,0.0,50000.0
2019020923,7.2,83.0,0.0,0.0,40000.0
2019021000,6.9,82.0,0.0,0.0,40000.0
2019021001,6.6,83.0,0.0,0.0,40000.0
2019021002,6.7,81.0,0.0,0.0,40000.0
2019021003,7.6,73.0,0.0,0.0,40000.0
2019021004,6.4,86.0,0.4,0.0,20000.0
2019021005,5.8,95.0,0.4,0.0,18000.0
2019021006,7.5,88.0,0.2,0.0,18000.0
2019021007,8.6,77.0,0.0,0.0,17000.0
2019021008,9.5,73.0,0.0,0.0,30000.0
2019021009,8.8,81.0,0.3,0.0,30000.0
2019021010,10.1,73.0,0.0,0.0,25000.0
2019021011,9.4,83.0,0.8,0.0,17000.0
2019021012,9.1,88.0,0.7,0.0,17000.0
2019021013,9.3,91.0,0.4,0.0,25000.0
2019021014,8.8,97.0,0.5,0.0,15000.0
2019021015,8.3,90.0,0.3,0.0,25000.0
2019021016,8.3,84.0,0.2,3.0,40000.0
2019021017,7.9,82.0,0.0,0.0,40000.0
2019021018,7.4,78.0,0.0,0.0,30000.0
2019021019,6.8,80.0,0.0,0.0,60000.0
2019021020,7.0,78.0,0.0,0.0,60000.0
2019021021,6.0,86.0,0.0,0.0,30000.0
2019021022,6.2,82.0,0.0,0.0,55000.0
2019021023,6.4,75.0,0.0,0.0,55000.0
2019021100,5.8,77.0,0.0,0.0,55000.0
2019021101,4.7,87.0,0.0,0.0,25000.0
2019021102,4.4,89.0,0.1,0.0,20000.0
2019021103,4.0,90.0,0.1,0.0,25000.0
2019021104,3.9,88.0,0.1,0.0,50000.0
2019021105,3.8,88.0,0.0,0.0,60000.0
2019021106,4.3,86.0,0.0,0.0,60000.0
2019021107,4.6,82.0,0.0,0.0,50000.0
2019021108,5.0,80.0,0.0,0.0,50000.0
2019021109,5.4,79.0,0.0,0.0,50000.0
2019021110,6.1,73.0,0.0,0.0,50000.0
2019021111,5.9,73.0,0.0,16.0,40000.0
2019021112,6.2,68.0,0.0,1.0,50000.0
2019021113,6.9,62.0,0.0,5.0,50000.0
2019021114,7.0,62.0,0.0,26.0,50000.0
2019021115,7.3,62.0,0.0,0.0,50000.0
2019021116,6.3,74.0,0.0,0.0,50000.0
2019021117,6.0,77.0,0.0,0.0,30000.0
2019021118,5.3,79.0,0.0,0.0,45000.0
2019021119,5.5,75.0,0.0,0.0,45000.0
2019021120,5.0,77.0,0.0,0.0,40000.0
2019021121,4.5,77.0,0.0,0.0,40000.0
2019021122,3.6,82.0,0.0,0.0,35000.0
2019021123,3.0,87.0,0.0,0.0,35000.0
2019021200,2.7,88.0,0.0,0.0,35000.0
2019021201,2.7,86.0,0.0,0.0,35000.0
2019021202,3.0,84.0,0.0,0.0,30000.0
2019021203,3.4,81.0,0.0,0.0,30000.0
2019021204,3.6,79.0,0.0,0.0,30000.0
2019021205,3.6,80.0,0.0,0.0,30000.0
2019021206,3.7,80.0,0.0,0.0,30000.0
2019021207,3.4,84.0,0.0,0.0,30000.0
2019021208,3.6,82.0,0.0,0.0,30000.0
2019021209,3.7,84.0,0.0,0.0,30000.0
2019021210,4.2,81.0,0.0,0.0,30000.0
2019021211,5.0,74.0,0.0,0.0,35000.0
2019021212,5.4,71.0,0.0,0.0,35000.0
2019021213,6.4,67.0,0.0,0.0,35000.0
2019021214,6.4,67.0,0.0,6.0,35000.0
2019021215,6.4,67.0,0.0,9.0,40000.0
2019021216,6.1,66.0,0.0,15.0,40000.0
2019021217,6.2,63.0,0.0,0.0,40000.0
2019021218,6.3,61.0,0.0,0.0,40000.0
2019021219,5.7,67.0,0.0,0.0,40000.0
2019021220,5.5,67.0,0.0,0.0,45000.0
2019021221,4.6,71.0,0.0,0.0,45000.0
2019021222,3.7,71.0,0.0,0.0,45000.0
2019021223,3.1,73.0,0.0,0.0,45000.0
2019021300,2.3,78.0,0.0,0.0,40000.0
2019021301,2.0,80.0,0.0,0.0,45000.0
2019021302,1.9,82.0,0.0,0.0,40000.0
2019021303,1.5,87.0,0.0,0.0,20000.0
2019021304,1.2,89.0,0.0,0.0,20000.0
2019021305,0.7,90.0,0.0,0.0,18000.0
2019021306,0.7,90.0,0.0,0.0,17000.0
2019021307,0.4,91.0,0.0,0.0,16000.0
2019021308,0.9,89.0,0.0,38.0,20000.0
2019021309,2.1,85.0,0.0,60.0,22000.0
2019021310,3.7,78.0,0.0,60.0,30000.0
2019021311,5.3,70.0,0.0,60.0,35000.0
2019021312,6.9,63.0,0.0,60.0,40000.0
2019021313,7.4,56.0,0.0,55.0,50000.0
2019021314,7.7,56.0,0.0,3.0,50000.0
2019021315,7.6,58.0,0.0,54.0,50000.0
2019021316,7.2,62.0,0.0,34.0,50000.0
2019021317,6.4,64.0,0.0,0.0,50000.0
2019021318,5.0,71.0,0.0,0.0,50000.0
2019021319,4.5,79.0,0.0,0.0,40000.0
2019021320,4.2,80.0,0.0,0.0,35000.0
2019021321,3.1,85.0,0.0,0.0,30000.0
2019021322,2.6,85.0,0.0,0.0,30000.0
2019021323,1.7,89.0,0.0,0.0,28000.0
2019021400,1.2,92.0,0.0,0.0,28000.0
2019021401,1.2,91.0,0.0,0.0,25000.0
2019021402,0.9,92.0,0.0,0.0,25000.0
2019021403,0.4,91.0,0.0,0.0,25000.0
2019021404,0.3,91.0,0.0,0.0,25000.0
2019021405,-0.2,93.0,0.0,0.0,25000.0
2019021406,-0.7,96.0,0.0,0.0,25000.0
2019021407,-0.2,97.0,0.0,0.0,30000.0
2019021408,0.4,92.0,0.0,3.0,30000.0
2019021409,1.5,82.0,0.0,27.0,30000.0
2019021410,4.3,70.0,0.0,25.0,30000.0
